Protocol,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Fwd Packet Length Max,Fwd Packet Length Std,Bwd Packet Length Min,Bwd Packet Length Mean,Flow Bytes/s,Flow IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Bwd Packets/s,SYN Flag Count,URG Flag Count,Down/Up Ratio,Init_Win_bytes_forward,Init_Win_bytes_backward,min_seg_size_forward,Active Mean,Active Std,Inbound,Label
17,53,2,0,2944.0,1472.0,0.0,0.0,0.0,55547169.81132075,53.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2736.0,1368.0,0.0,0.0,0.0,2736000000.0,1.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,1984.0,992.0,0.0,0.0,0.0,992000000.0,2.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,52,4,0,5888.0,1472.0,0.0,0.0,0.0,113230769.23076925,1.0,0.0,0.0,0.0,0,-4,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,128,4,0,5888.0,1472.0,0.0,0.0,0.0,46000000.0,1.0,0.0,0.0,0.0,0,-4,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,46,2,0,2928.0,1464.0,0.0,0.0,0.0,63652173.91304348,46.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,76,2,0,2944.0,1472.0,0.0,0.0,0.0,38736842.10526316,76.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,46,4,0,5888.0,1472.0,0.0,0.0,0.0,128000000.0,1.0,0.0,0.0,0.0,0,-4,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,53,4,0,5888.0,1472.0,0.0,0.0,0.0,111094339.6226415,1.0,0.0,0.0,0.0,0,-4,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,18,2,0,2944.0,1472.0,0.0,0.0,0.0,163555555.55555555,18.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,46,2,0,2944.0,1472.0,0.0,0.0,0.0,64000000.0,46.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2768.0,1384.0,0.0,0.0,0.0,2768000000.0,1.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,42,2,0,2944.0,1472.0,0.0,0.0,0.0,70095238.0952381,42.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,82,2,0,2944.0,1472.0,0.0,0.0,0.0,35902439.02439024,82.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,50,2,0,2944.0,1472.0,0.0,0.0,0.0,58880000.0,50.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,238,2,0,2944.0,1472.0,0.0,0.0,0.0,12369747.899159662,238.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,250,2,0,2944.0,1472.0,0.0,0.0,0.0,11776000.0,250.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,3,2,0,2944.0,1472.0,0.0,0.0,0.0,981333333.3333333,3.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,1440.0,720.0,0.0,0.0,0.0,1440000000.0,1.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,49,2,0,2944.0,1472.0,0.0,0.0,0.0,60081632.65306122,49.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,75,2,0,2944.0,1472.0,0.0,0.0,0.0,39253333.333333336,75.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,71,2,0,2944.0,1472.0,0.0,0.0,0.0,41464788.73239436,71.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,41,2,0,2944.0,1472.0,0.0,0.0,0.0,71804878.04878049,41.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2816.0,1408.0,0.0,0.0,0.0,1408000000.0,2.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,1440.0,720.0,0.0,0.0,0.0,720000000.0,2.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2864.0,1432.0,0.0,0.0,0.0,2864000000.0,1.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,79,2,0,2944.0,1472.0,0.0,0.0,0.0,37265822.78481013,79.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2240.0,1120.0,0.0,0.0,0.0,2240000000.0,1.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,260,2,0,2944.0,1472.0,0.0,0.0,0.0,11323076.923076926,260.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,52,2,0,2944.0,1472.0,0.0,0.0,0.0,56615384.61538462,52.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,51,2,0,2944.0,1472.0,0.0,0.0,0.0,57725490.19607844,51.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,6,2,0,2944.0,1472.0,0.0,0.0,0.0,490666666.6666666,6.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2864.0,1432.0,0.0,0.0,0.0,1432000000.0,2.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,39,2,0,2944.0,1472.0,0.0,0.0,0.0,75487179.48717949,39.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2240.0,1120.0,0.0,0.0,0.0,1120000000.0,2.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,56,2,0,2944.0,1472.0,0.0,0.0,0.0,52571428.57142858,56.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,73,2,0,2944.0,1472.0,0.0,0.0,0.0,40328767.12328767,73.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2544.0,1272.0,0.0,0.0,0.0,2544000000.0,1.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2544.0,1272.0,0.0,0.0,0.0,1272000000.0,2.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,54,2,0,2944.0,1472.0,0.0,0.0,0.0,54518518.51851852,54.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2784.0,1392.0,0.0,0.0,0.0,1392000000.0,2.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,245,2,0,2944.0,1472.0,0.0,0.0,0.0,12016326.530612243,245.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,16,2,0,2944.0,1472.0,0.0,0.0,0.0,184000000.0,16.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,50,2,0,2864.0,1432.0,0.0,0.0,0.0,57280000.0,50.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2912.0,1456.0,0.0,0.0,0.0,2912000000.0,1.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,24,2,0,2944.0,1472.0,0.0,0.0,0.0,122666666.66666666,24.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,47,2,0,2944.0,1472.0,0.0,0.0,0.0,62638297.87234042,47.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,41,2,0,2928.0,1464.0,0.0,0.0,0.0,71414634.14634146,41.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,43,2,0,2944.0,1472.0,0.0,0.0,0.0,68465116.27906977,43.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,72,2,0,2944.0,1472.0,0.0,0.0,0.0,40888888.88888889,72.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2144.0,1072.0,0.0,0.0,0.0,2144000000.0,1.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,4,2,0,2944.0,1472.0,0.0,0.0,0.0,736000000.0,4.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,51,2,0,2928.0,1464.0,0.0,0.0,0.0,57411764.70588236,51.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2288.0,1144.0,0.0,0.0,0.0,2288000000.0,1.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,60,2,0,2944.0,1472.0,0.0,0.0,0.0,49066666.66666666,60.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
17,52,2,0,2928.0,1464.0,0.0,0.0,0.0,56307692.30769231,52.0,0.0,0.0,0.0,0,-2,0,0.0,0,0,0.0,-1,-1,-1,0.0,0.0,1,DrDoS_MSSQL
6,5125673,13,8,2552.0,678.0,307.3541346762137,0.0,536.25,1334.8491017667336,1.0,594032.0,84861.71428571429,1.0,0,432,272,1.5607706539219337,0,0,0.0,65535,247,32,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2944.0,1472.0,0.0,0.0,0.0,2944000000.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2864.0,1432.0,0.0,0.0,0.0,2864000000.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2288.0,1144.0,0.0,0.0,0.0,2288000000.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2896.0,1448.0,0.0,0.0,0.0,2896000000.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2736.0,1368.0,0.0,0.0,0.0,2736000000.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2944.0,1472.0,0.0,0.0,0.0,1472000000.0,2.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,51,2,0,2928.0,1464.0,0.0,0.0,0.0,57411764.70588236,51.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,47,2,0,2944.0,1472.0,0.0,0.0,0.0,62638297.87234042,47.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2736.0,1368.0,0.0,0.0,0.0,1368000000.0,2.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,50,2,0,2944.0,1472.0,0.0,0.0,0.0,58880000.0,50.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,49,2,0,2944.0,1472.0,0.0,0.0,0.0,60081632.65306122,49.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,48,2,0,2864.0,1432.0,0.0,0.0,0.0,59666666.66666666,48.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2544.0,1272.0,0.0,0.0,0.0,2544000000.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,51,2,0,2944.0,1472.0,0.0,0.0,0.0,57725490.19607844,51.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2848.0,1424.0,0.0,0.0,0.0,2848000000.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2928.0,1464.0,0.0,0.0,0.0,2928000000.0,1.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,5,2,0,2944.0,1472.0,0.0,0.0,0.0,588800000.0,5.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,48,2,0,2896.0,1448.0,0.0,0.0,0.0,60333333.33333333,48.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,45,2,0,2944.0,1472.0,0.0,0.0,0.0,65422222.22222222,45.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,48,2,0,2944.0,1472.0,0.0,0.0,0.0,61333333.33333333,48.0,0.0,0.0,0.0,0,64,0,0.0,0,0,0.0,-1,-1,32,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2944.0,1472.0,0.0,0.0,0.0,2944000000.0,1.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2928.0,1464.0,0.0,0.0,0.0,2928000000.0,1.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2944.0,1472.0,0.0,0.0,0.0,1472000000.0,2.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,4,2,0,2944.0,1472.0,0.0,0.0,0.0,736000000.0,4.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,46,2,0,2944.0,1472.0,0.0,0.0,0.0,64000000.0,46.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2848.0,1424.0,0.0,0.0,0.0,2848000000.0,1.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,3,2,0,2944.0,1472.0,0.0,0.0,0.0,981333333.3333333,3.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,3,2,0,2848.0,1424.0,0.0,0.0,0.0,949333333.3333333,3.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2544.0,1272.0,0.0,0.0,0.0,2544000000.0,1.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2896.0,1448.0,0.0,0.0,0.0,2896000000.0,1.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2736.0,1368.0,0.0,0.0,0.0,1368000000.0,2.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,38,2,0,2944.0,1472.0,0.0,0.0,0.0,77473684.21052632,38.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2208.0,1104.0,0.0,0.0,0.0,1104000000.0,2.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,40,2,0,2944.0,1472.0,0.0,0.0,0.0,73600000.0,40.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2848.0,1424.0,0.0,0.0,0.0,1424000000.0,2.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2768.0,1384.0,0.0,0.0,0.0,2768000000.0,1.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2928.0,1464.0,0.0,0.0,0.0,1464000000.0,2.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2928.0,1464.0,0.0,0.0,0.0,1464000000.0,2.0,0.0,0.0,0.0,0,2928,0,0.0,0,0,0.0,-1,-1,1464,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2944.0,1472.0,0.0,0.0,0.0,2944000000.0,1.0,0.0,0.0,0.0,0,2928,0,0.0,0,0,0.0,-1,-1,1464,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2208.0,1104.0,0.0,0.0,0.0,2208000000.0,1.0,0.0,0.0,0.0,0,2928,0,0.0,0,0,0.0,-1,-1,1464,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2944.0,1472.0,0.0,0.0,0.0,1472000000.0,2.0,0.0,0.0,0.0,0,2928,0,0.0,0,0,0.0,-1,-1,1464,0.0,0.0,1,DrDoS_MSSQL
17,40,2,0,2944.0,1472.0,0.0,0.0,0.0,73600000.0,40.0,0.0,0.0,0.0,0,2928,0,0.0,0,0,0.0,-1,-1,1464,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2848.0,1424.0,0.0,0.0,0.0,2848000000.0,1.0,0.0,0.0,0.0,0,2928,0,0.0,0,0,0.0,-1,-1,1464,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2928.0,1464.0,0.0,0.0,0.0,2928000000.0,1.0,0.0,0.0,0.0,0,2928,0,0.0,0,0,0.0,-1,-1,1464,0.0,0.0,1,DrDoS_MSSQL
17,15,2,0,2944.0,1472.0,0.0,0.0,0.0,196266666.66666663,15.0,0.0,0.0,0.0,0,2928,0,0.0,0,0,0.0,-1,-1,1464,0.0,0.0,1,DrDoS_MSSQL
17,23,2,0,2848.0,1424.0,0.0,0.0,0.0,123826086.95652172,23.0,0.0,0.0,0.0,0,2928,0,0.0,0,0,0.0,-1,-1,1464,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2544.0,1272.0,0.0,0.0,0.0,2544000000.0,1.0,0.0,0.0,0.0,0,2928,0,0.0,0,0,0.0,-1,-1,1464,0.0,0.0,1,DrDoS_MSSQL
17,49,2,0,2944.0,1472.0,0.0,0.0,0.0,60081632.65306122,49.0,0.0,0.0,0.0,0,2928,0,0.0,0,0,0.0,-1,-1,1464,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2832.0,1416.0,0.0,0.0,0.0,2832000000.0,1.0,0.0,0.0,0.0,0,2928,0,0.0,0,0,0.0,-1,-1,1464,0.0,0.0,1,DrDoS_MSSQL
17,41,2,0,2944.0,1472.0,0.0,0.0,0.0,71804878.04878049,41.0,0.0,0.0,0.0,0,2928,0,0.0,0,0,0.0,-1,-1,1464,0.0,0.0,1,DrDoS_MSSQL
17,51,2,0,2944.0,1472.0,0.0,0.0,0.0,57725490.19607844,51.0,0.0,0.0,0.0,0,2928,0,0.0,0,0,0.0,-1,-1,1464,0.0,0.0,1,DrDoS_MSSQL
17,47,2,0,2944.0,1472.0,0.0,0.0,0.0,62638297.87234042,47.0,0.0,0.0,0.0,0,2928,0,0.0,0,0,0.0,-1,-1,1464,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2944.0,1472.0,0.0,0.0,0.0,2944000000.0,1.0,0.0,0.0,0.0,0,1478,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,50,2,0,2944.0,1472.0,0.0,0.0,0.0,58880000.0,50.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,47,2,0,2944.0,1472.0,0.0,0.0,0.0,62638297.87234042,47.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,5,2,0,2944.0,1472.0,0.0,0.0,0.0,588800000.0,5.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,49,2,0,2944.0,1472.0,0.0,0.0,0.0,60081632.65306122,49.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,9,2,0,2944.0,1472.0,0.0,0.0,0.0,327111111.1111111,9.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,39,2,0,2944.0,1472.0,0.0,0.0,0.0,75487179.48717949,39.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2544.0,1272.0,0.0,0.0,0.0,1272000000.0,2.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,41,2,0,2928.0,1464.0,0.0,0.0,0.0,71414634.14634146,41.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,43,2,0,2944.0,1472.0,0.0,0.0,0.0,68465116.27906977,43.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,47,2,0,2848.0,1424.0,0.0,0.0,0.0,60595744.68085106,47.0,0.0,0.0,0.0,0,28,0,0.0,0,0,0.0,-1,-1,14,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2736.0,1368.0,0.0,0.0,0.0,2736000000.0,1.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0.0,-1,-1,20,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2944.0,1472.0,0.0,0.0,0.0,2944000000.0,1.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0.0,-1,-1,20,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2944.0,1472.0,0.0,0.0,0.0,1472000000.0,2.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0.0,-1,-1,20,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2928.0,1464.0,0.0,0.0,0.0,2928000000.0,1.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0.0,-1,-1,20,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2848.0,1424.0,0.0,0.0,0.0,2848000000.0,1.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0.0,-1,-1,20,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2736.0,1368.0,0.0,0.0,0.0,1368000000.0,2.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0.0,-1,-1,20,0.0,0.0,1,DrDoS_MSSQL
17,74,2,0,2944.0,1472.0,0.0,0.0,0.0,39783783.783783786,74.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0.0,-1,-1,20,0.0,0.0,1,DrDoS_MSSQL
17,44,2,0,2944.0,1472.0,0.0,0.0,0.0,66909090.90909091,44.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0.0,-1,-1,20,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2896.0,1448.0,0.0,0.0,0.0,2896000000.0,1.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0.0,-1,-1,20,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2928.0,1464.0,0.0,0.0,0.0,1464000000.0,2.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0.0,-1,-1,20,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2544.0,1272.0,0.0,0.0,0.0,2544000000.0,1.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0.0,-1,-1,20,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2848.0,1424.0,0.0,0.0,0.0,1424000000.0,2.0,0.0,0.0,0.0,0,40,0,0.0,0,0,0.0,-1,-1,20,0.0,0.0,1,DrDoS_MSSQL
17,2,2,0,2944.0,1472.0,0.0,0.0,0.0,1472000000.0,2.0,0.0,0.0,0.0,0,1492,0,0.0,0,0,0.0,-1,-1,20,0.0,0.0,1,DrDoS_MSSQL
17,1,2,0,2864.0,1432.0,0.0,0.0,0.0,2864000000.0,1.0,0.0,0.0,0.0,0,2944,0,0.0,0,0,0.0,-1,-1,1472,0.0,0.0,1,DrDoS_MSSQL
